411523	Sun Sep 16 2012 13:04:33 GMT+0200 (CEST)	poc
413223	Sun Sep 16 2012 13:04:33 GMT+0200 (CEST)	poc
423729	Sun Sep 16 2012 13:04:33 GMT+0200 (CEST)	poc
423729	Sun Sep 16 2012 13:04:33 GMT+0200 (CEST)	poc
421941	Sun Sep 16 2012 13:04:34 GMT+0200 (CEST)	poc
421941	Sun Sep 16 2012 13:04:34 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:34 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:34 GMT+0200 (CEST)	poc
423729	Sun Sep 16 2012 13:04:35 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:35 GMT+0200 (CEST)	poc
418410	Sun Sep 16 2012 13:04:35 GMT+0200 (CEST)	poc
423729	Sun Sep 16 2012 13:04:35 GMT+0200 (CEST)	poc
421941	Sun Sep 16 2012 13:04:36 GMT+0200 (CEST)	poc
423729	Sun Sep 16 2012 13:04:36 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:36 GMT+0200 (CEST)	poc
432900	Sun Sep 16 2012 13:04:36 GMT+0200 (CEST)	poc
427350	Sun Sep 16 2012 13:04:36 GMT+0200 (CEST)	poc
429185	Sun Sep 16 2012 13:04:37 GMT+0200 (CEST)	poc
427350	Sun Sep 16 2012 13:04:37 GMT+0200 (CEST)	poc
423729	Sun Sep 16 2012 13:04:37 GMT+0200 (CEST)	poc
429185	Sun Sep 16 2012 13:04:37 GMT+0200 (CEST)	poc
429185	Sun Sep 16 2012 13:04:38 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:38 GMT+0200 (CEST)	poc
423729	Sun Sep 16 2012 13:04:38 GMT+0200 (CEST)	poc
429185	Sun Sep 16 2012 13:04:38 GMT+0200 (CEST)	poc
421941	Sun Sep 16 2012 13:04:39 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:39 GMT+0200 (CEST)	poc
427350	Sun Sep 16 2012 13:04:39 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:39 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:40 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:40 GMT+0200 (CEST)	poc
416667	Sun Sep 16 2012 13:04:40 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:40 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:40 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:41 GMT+0200 (CEST)	poc
429185	Sun Sep 16 2012 13:04:41 GMT+0200 (CEST)	poc
427350	Sun Sep 16 2012 13:04:41 GMT+0200 (CEST)	poc
420168	Sun Sep 16 2012 13:04:41 GMT+0200 (CEST)	poc
429185	Sun Sep 16 2012 13:04:42 GMT+0200 (CEST)	poc
431034	Sun Sep 16 2012 13:04:42 GMT+0200 (CEST)	poc
427350	Sun Sep 16 2012 13:04:42 GMT+0200 (CEST)	poc
