shared-library,"/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices",0x7fff8b8a8344,0x7fff8b931ddf
shared-library,"/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices",0x7fff868e792c,0x7fff86909bfe
shared-library,"/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration",0x7fff871d4da0,0x7fff87211f96
shared-library,"/usr/lib/libsqlite3.dylib",0x7fff8613b8a0,0x7fff862254c0
shared-library,"/usr/lib/libxml2.2.dylib",0x7fff877b9150,0x7fff8787d67f
shared-library,"/usr/lib/libxar.1.dylib",0x7fff88059fb8,0x7fff88065804
shared-library,"/usr/lib/libpam.2.dylib",0x7fff8dba4780,0x7fff8dba7548
shared-library,"/usr/lib/libOpenScriptingUtil.dylib",0x7fff89aa1d6c,0x7fff89aa1ece
shared-library,"/usr/lib/libbz2.1.0.dylib",0x7fff8969dbdc,0x7fff896a986c
shared-library,"/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration",0x7fff86884490,0x7fff86887ea2
shared-library,"/System/Library/Frameworks/NetFS.framework/Versions/A/NetFS",0x7fff8a43eba0,0x7fff8a443efe
shared-library,"/System/Library/PrivateFrameworks/NetAuth.framework/Versions/A/NetAuth",0x7fff8dce1030,0x7fff8dcea821
shared-library,"/System/Library/PrivateFrameworks/DataDetectorsCore.framework/Versions/A/DataDetectorsCore",0x7fff886eaf20,0x7fff88733a51
shared-library,"/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC",0x7fff8e199d50,0x7fff8e19bec9
shared-library,"/usr/lib/liblangid.dylib",0x7fff8aa5a157,0x7fff8aa5aa32
shared-library,"/usr/lib/libCRFSuite.dylib",0x7fff86f94490,0x7fff86faca48
shared-library,"/System/Library/PrivateFrameworks/GenerationalStorage.framework/Versions/A/GenerationalStorage",0x7fff8dcc72f0,0x7fff8dcd832f
shared-library,"/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory",0x7fff8e157180,0x7fff8e164b8a
shared-library,"/usr/lib/libxslt.1.dylib",0x7fff8452de64,0x7fff8454d98f
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate",0x7fff86e5a000,0x7fff86e5a000
shared-library,"/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Resources/libFontParser.dylib",0x7fff8478da84,0x7fff847ee830
shared-library,"/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Resources/libFontRegistry.dylib",0x7fff849c7900,0x7fff849f92f8
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage",0x7fff85fa0650,0x7fff860b118f
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib",0x7fff8b25e000,0x7fff8b25e000
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib",0x7fff88831660,0x7fff8888fddf
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib",0x7fff846f2880,0x7fff84768304
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib",0x7fff841361a4,0x7fff845091bd
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib",0x7fff8741d4a0,0x7fff8757c5ab
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libJPEG.dylib",0x7fff8dbad3bc,0x7fff8dbcbbed
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libTIFF.dylib",0x7fff85f3c884,0x7fff85f6bf60
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libPng.dylib",0x7fff84d71e90,0x7fff84d8a2ae
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libGIF.dylib",0x7fff8b08e89c,0x7fff8b0920aa
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libJP2.dylib",0x7fff8837dcd8,0x7fff8842a98f
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libRadiance.dylib",0x7fff83d914ed,0x7fff83d938c0
shared-library,"/usr/lib/libcups.2.dylib",0x7fff84b2b300,0x7fff84b5eb3e
shared-library,"/System/Library/Frameworks/Kerberos.framework/Versions/A/Kerberos",0x7fff8c560839,0x7fff8c572f40
shared-library,"/System/Library/Frameworks/GSS.framework/Versions/A/GSS",0x7fff84021bc0,0x7fff8404cfb4
shared-library,"/usr/lib/libresolv.9.dylib",0x7fff8e2be434,0x7fff8e2d79cb
shared-library,"/usr/lib/libiconv.2.dylib",0x7fff86e9e290,0x7fff86eb29c0
shared-library,"/System/Library/PrivateFrameworks/Heimdal.framework/Versions/A/Heimdal",0x7fff8daaf390,0x7fff8db0856e
shared-library,"/System/Library/PrivateFrameworks/TrustEvaluationAgent.framework/Versions/A/TrustEvaluationAgent",0x7fff8bc3e477,0x7fff8bc3f328
shared-library,"/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory",0x7fff8687de5c,0x7fff868803e4
shared-library,"/System/Library/PrivateFrameworks/CommonAuth.framework/Versions/A/CommonAuth",0x7fff8489a224,0x7fff848a21de
shared-library,"/System/Library/PrivateFrameworks/CoreUI.framework/Versions/A/CoreUI",0x7fff83e363b0,0x7fff83ebfd66
